id_document1,id_document2,rules,similarity
43540,None,None,NO_DUPLICATE
43073,None,None,NO_DUPLICATE
32746,None,None,NO_DUPLICATE
43162, | 19797, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
30870,None,None,NO_DUPLICATE
32496,None,None,NO_DUPLICATE
44151,None,None,NO_DUPLICATE
44152,None,None,NO_DUPLICATE
43163, | 21052, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
32862,None,None,NO_DUPLICATE
43239, | 20426, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
32600,None,None,NO_DUPLICATE
43510,None,None,NO_DUPLICATE
32726,None,None,NO_DUPLICATE
32602,None,None,NO_DUPLICATE
43234,None,None,NO_DUPLICATE
32543,None,None,NO_DUPLICATE
43212,None,None,NO_DUPLICATE
32820,None,None,NO_DUPLICATE
32592,None,None,NO_DUPLICATE
32812,None,None,NO_DUPLICATE
43213,None,None,NO_DUPLICATE
32900,None,None,NO_DUPLICATE
43189, | 2205, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
43202, | 16072, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
43106,None,None,NO_DUPLICATE
43521,None,None,NO_DUPLICATE
32660,None,None,NO_DUPLICATE
32863,None,None,NO_DUPLICATE
32705,None,None,NO_DUPLICATE
32688,None,None,NO_DUPLICATE
32740,None,None,NO_DUPLICATE
43172,None,None,NO_DUPLICATE
43184,None,None,NO_DUPLICATE
43235, | 19531, ThesisRule = 1 | GeneralRule = 1 | DoiRule =A |--,DUPLICATE
41913,None,None,NO_DUPLICATE
32582,None,None,NO_DUPLICATE
32919,None,None,NO_DUPLICATE
